,score
Crb2,4.292007150235427
Mrpl27,4.291433343539861
Gm1673,4.28546011242651
Eps8l2,4.27676156489383
Rer1,4.27524311127363
Scd1,4.271588520867163
Skp2,4.264234459325528
Dmxl1,4.2547687340671025
Cacna2d1,4.253391677371215
Tbc1d10a,4.2519841617761
Rps15,4.247359015616616
Coro1c,4.246999212346204
Cep170,4.245923974465154
Atp6v0a1,4.24269404424099
Slc30a1,4.242648021167654
Ddx21,4.242235826279506
Tacstd2,4.240669808047834
Klhl22,4.239811234687312
Jund,4.226789270255839
Igdcc3,4.216053636449706
Smpd2,4.205154546593301
D15Ertd621e,4.204146652678521
